project_id,submitter_id,project_id,associate_experiment,copy_numbers_identified,data_description,experimental_description,experimental_intent,indels_identified,marker_panel_description,number_experimental_group,number_samples_per_experimental_group,somatic_mutations_identified,type_of_data,type_of_sample,type_of_specimen,type
"{'id': 1062, 'name': 'TOPMed'}",,TOPMed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}","Symlinked Dmitry's files here, per request #22030",UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}",,UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}",,UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}","*Location*: @/proj/regeps/regep00/studies/UK_Biobank/data/imputed/EGAD00010001474/@
*Marker Count*: @97059328@
*Subject Count*: @487411@
*Curator*: [[cdnm-grants-portal:John Ziniti]]
*File Formats*: ""bgen"":http://www.well.ox.ac.uk/~gav/bgen_format/bgen_format_v1.2.html, bgi, txt

Newest version of dataset after download new sample file with withdrawn consent individuals ""minused out"":

<pre>
c45a4237e7430398702cfdacc46e0780  data/freezes/ukb20915_imp_chr22_v3_s487327.sample
1da231b050de048b3e8714aae83d7288  data/freezes/ukb_imp_chr10_v3.bgen
1b42100fe91759338f6f5cbe42712353  data/freezes/ukb_imp_chr11_v3.bgen
cdf0d9e94315dc986658bd839c2b1d14  data/freezes/ukb_imp_chr12_v3.bgen
08125ddf2119c9c283ca9eea0454752d  data/freezes/ukb_imp_chr13_v3.bgen
34db3214f5ff00888d3b0265f30f6482  data/freezes/ukb_imp_chr14_v3.bgen
5e53e1b4351e118c83ad6536ebb63f86  data/freezes/ukb_imp_chr15_v3.bgen
ddc3bf432118727864827e1a8237b4f8  data/freezes/ukb_imp_chr16_v3.bgen
43e9bcbc542f1910e293bebf0004bf7d  data/freezes/ukb_imp_chr17_v3.bgen
75ebbd3a22f57826415bf171b979447f  data/freezes/ukb_imp_chr18_v3.bgen
8499e2c6c0d298984226ae55f4413e0f  data/freezes/ukb_imp_chr19_v3.bgen
a927fc2e77171d1df59480d647721bdb  data/freezes/ukb_imp_chr1_v3.bgen
e794847b9ce01a50b2517f07d540e046  data/freezes/ukb_imp_chr20_v3.bgen
3c400a2929c07ecc611879c76308e92c  data/freezes/ukb_imp_chr21_v3.bgen
c92bb613db717c176ae6e262bcec0e82  data/freezes/ukb_imp_chr22_v3.bgen
a48b2312f3b132f9558cfe15cb3a41ec  data/freezes/ukb_imp_chr2_v3.bgen
066c04656b03a1663c31d93ebbe9af04  data/freezes/ukb_imp_chr3_v3.bgen
7b0b1c0f86b913371544702d9681e2b0  data/freezes/ukb_imp_chr4_v3.bgen
45f95365b17d4530a42faf95a70deddd  data/freezes/ukb_imp_chr5_v3.bgen
3d66d63b6b0847356cb3e1542cfd1e87  data/freezes/ukb_imp_chr6_v3.bgen
9e41a46fed190c5a7e5bcb8ff72f4e96  data/freezes/ukb_imp_chr7_v3.bgen
2af46f9e90f9acc5036699b9bb31db1d  data/freezes/ukb_imp_chr8_v3.bgen
2774661c80f31a604a924971fc8996b6  data/freezes/ukb_imp_chr9_v3.bgen
d41237aa7c12a1e80a37182fcea6e553  data/freezes/ukb_imp_chrX_v3.bgen
873c22e02c11677b1a4c11e4c8b06afe  data/freezes/ukb_imp_chrXY_v3.bgen
</pre>",UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}","https://docs.google.com/spreadsheets/d/1kvPoupSzsSFBNSztMzl04xMoSC3Kcx3CrjVf4yBmESU/edit?ts=5b5f17db#gid=227859291

<pre>
563b6e409e7a545b06ea267e005bc6d9  data/raw/20001_1001.gwas.imputed_v3.both_sexes.tsv.bgz
cbc85420c05fa8a280d14617d91b4736  data/raw/20002_1076.gwas.imputed_v3.both_sexes.tsv.bgz
1e68cc5a43e76a7424db4c0596e18019  data/raw/20002_1123.gwas.imputed_v3.both_sexes.tsv.bgz
22d886fc1e2f795f05ed409a04c6debd  data/raw/20002_1287.gwas.imputed_v3.both_sexes.tsv.bgz
ac5d2feffacda65b73f59cca72bbe6ea  data/raw/22140.gwas.imputed_v3.both_sexes.tsv.bgz
0f804e75a9f3b4fb2be59a061121a796  data/raw/HEARTFAIL.gwas.imputed_v3.both_sexes.tsv.bgz
44f2a4805649300946fc2f7851f51f52  data/raw/I50.gwas.imputed_v3.both_sexes.tsv.bgz
31c5b75dfc14dc53675093768eee2e45  data/raw/I82.gwas.imputed_v3.both_sexes.tsv.bgz
0f804e75a9f3b4fb2be59a061121a796  data/raw/I9_HEARTFAIL.gwas.imputed_v3.both_sexes.tsv.bgz
0f804e75a9f3b4fb2be59a061121a796  data/raw/I9_HEARTFAIL_NS.gwas.imputed_v3.both_sexes.tsv.bgz
e94b7a0b825961fe26b95eba46a90f42  data/raw/I9_VTE.gwas.imputed_v3.both_sexes.tsv.bgz
297141d69357f6d7945645ac5770c14a  data/raw/R41.gwas.imputed_v3.both_sexes.tsv.bgz
</pre>",UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}","<pre>
b46d4fefc8e5ea69de19f8e47de42b5d  data/latest/chr1.bed
e6c4e139bd3fd10fb232f492b60ed1f1  data/latest/chr1.bim
eb0610f042728e07407e786921185682  data/latest/chr1.fam
fd06007026fbc8f55d895d9beb745f7a  data/latest/chr2.bed
4be034e5bc738312274a35edf4c26baf  data/latest/chr2.bim
eb0610f042728e07407e786921185682  data/latest/chr2.fam
07deb29f777e29b28a2a72fbeeec1866  data/latest/chr3.bed
a6ca9b059d5dccd629db4a18cf660beb  data/latest/chr3.bim
eb0610f042728e07407e786921185682  data/latest/chr3.fam
634fc7b4d05cd71b01254a7533274840  data/latest/chr4.bed
c6a7ccc0c650380099a1320ef9490528  data/latest/chr4.bim
eb0610f042728e07407e786921185682  data/latest/chr4.fam
84f2c5e3c14a1e988d10778603de9c2d  data/latest/chr5.bed
0e161aad1463edce7c6194acc9484fca  data/latest/chr5.bim
eb0610f042728e07407e786921185682  data/latest/chr5.fam
88588c2ca17a6799194cced2d1dac52e  data/latest/chr6.bed
cb6c9a1b51dffd13bd12bb34671b7259  data/latest/chr6.bim
eb0610f042728e07407e786921185682  data/latest/chr6.fam
f20b97dc17c442458b04554506312898  data/latest/chr7.bed
5954f2c209caf4346df319298ea6039c  data/latest/chr7.bim
eb0610f042728e07407e786921185682  data/latest/chr7.fam
e35d792308fda7df31d4548c5355f83b  data/latest/chr8.bed
28f13b2072c9fc788881988f40530c69  data/latest/chr8.bim
eb0610f042728e07407e786921185682  data/latest/chr8.fam
a88f32d6766e4d69cc900d04f46a9c1e  data/latest/chr9.bed
dd126cc84f44262ce5f8de063f9865ad  data/latest/chr9.bim
eb0610f042728e07407e786921185682  data/latest/chr9.fam
34c5ee67f22995b2c5cdadb3ac20b85e  data/latest/chr10.bed
47cb4af5fed7cd263333e06424f7883b  data/latest/chr10.bim
eb0610f042728e07407e786921185682  data/latest/chr10.fam
8c37a77ac9556f7093a5be62f25e5fc5  data/latest/chr11.bed
62003775187c4b9e7e3080c966631f3e  data/latest/chr11.bim
eb0610f042728e07407e786921185682  data/latest/chr11.fam
3f3d701d5e7e4ebac4caea3be2078b88  data/latest/chr12.bed
e4b139ff8f138c15009892dcae33cf6e  data/latest/chr12.bim
eb0610f042728e07407e786921185682  data/latest/chr12.fam
536b271f211d813e2ed2141ac476fbad  data/latest/chr13.bed
c6a4570c3706d36e48699732b7c6d26c  data/latest/chr13.bim
eb0610f042728e07407e786921185682  data/latest/chr13.fam
23daa4b464c0a13ab49a614cc5eae8cb  data/latest/chr14.bed
eed3974765cc1478cebc7e516bd0d1ee  data/latest/chr14.bim
eb0610f042728e07407e786921185682  data/latest/chr14.fam
fd3350bdff1a742d2b393c28976be242  data/latest/chr15.bed
badaa0b18a92893bdbef8cc7b78a4cd4  data/latest/chr15.bim
eb0610f042728e07407e786921185682  data/latest/chr15.fam
62bd46c46fcb5d2013019418195d28cf  data/latest/chr16.bed
9557dba71c779f476389b257ea73e570  data/latest/chr16.bim
eb0610f042728e07407e786921185682  data/latest/chr16.fam
2332bd376231ee2ebd89712254c10ab5  data/latest/chr17.bed
c0be57fdca04705c96d0d6c5cd8b3af4  data/latest/chr17.bim
eb0610f042728e07407e786921185682  data/latest/chr17.fam
721afa81ecd5ada0508f59c64c98b30c  data/latest/chr18.bed
f3d61824404c19e8f91800cd0e923527  data/latest/chr18.bim
eb0610f042728e07407e786921185682  data/latest/chr18.fam
9b75955d1fd917ba7e0a5f920a964ebb  data/latest/chr19.bed
322a693d0372420ecea63f8d421f579b  data/latest/chr19.bim
eb0610f042728e07407e786921185682  data/latest/chr19.fam
9e5ac6c72ccb9e45ee3c000e4a66bc65  data/latest/chr20.bed
4b18d70ae56f801c081aaf98666ba68f  data/latest/chr20.bim
eb0610f042728e07407e786921185682  data/latest/chr20.fam
db8b15422664f43234128e74e18a059c  data/latest/chr21.bed
edfbf5dde60356e155dd35a92044c870  data/latest/chr21.bim
eb0610f042728e07407e786921185682  data/latest/chr21.fam
48051b94922e1d94d6f797aa718c4d33  data/latest/chr22.bed
372f92368746545a5d42332dbc9f3193  data/latest/chr22.bim
eb0610f042728e07407e786921185682  data/latest/chr22.fam
76afafae75c2b7bffeb84949a9b2de95  data/latest/chrX.bed
ae49255f2997066215c53c4ffc97e527  data/latest/chrX.bim
eb0610f042728e07407e786921185682  data/latest/chrX.fam
70266dfb8124b9d4f7cec295715f0fa1  data/latest/chrY.bed
f112cd575dd649adfcd71c5204b57c70  data/latest/chrY.bim
eb0610f042728e07407e786921185682  data/latest/chrY.fam
94232d801c2ae5709598917c7c42dc6a  data/latest/chrXY.bed
a09ef72de987b9d03e7a1cc5aedc8c0a  data/latest/chrXY.bim
eb0610f042728e07407e786921185682  data/latest/chrXY.fam
912441143decb074dcfc2c1dacc0dd61  data/latest/chrMT.bed
4a94f835d9eeaf9bcf329070b667eedf  data/latest/chrMT.bim
eb0610f042728e07407e786921185682  data/latest/chrMT.fam
</pre>",UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}","This subset was created in 2018/2019 by @Dmitry Prokopenko for the purpose of generating LD statistics. The dataset contains 10000 samples and 10168321 variants; split by chromosome (1-22).

Previously, these files resided here [1]; they were removed from active storage as part of ""COPDGene Data Cleanup"" [2],[3]; and then recovered (partial) in [4].

<pre>
a4ee19238edd24a934d8809fc5947e3b  data/canonical/ukb_maf001_random10k_chr10.bed
76130d4ce139fd78f5249301d3a1b1f2  data/canonical/ukb_maf001_random10k_chr11.bed
221fa42f1ed2018c52ae197aaa6df20d  data/canonical/ukb_maf001_random10k_chr12.bed
ec23406217a8619975980392bd775c4e  data/canonical/ukb_maf001_random10k_chr13.bed
656734ee86994f39cc7257ab11964ebe  data/canonical/ukb_maf001_random10k_chr14.bed
2e54fd323b546edd9a05b502e362dad5  data/canonical/ukb_maf001_random10k_chr15.bed
1d23b3e9a8b6f428beda390d40c2508a  data/canonical/ukb_maf001_random10k_chr15.bim
3002c46237f0df1dfefdcdc316f58ae6  data/canonical/ukb_maf001_random10k_chr16.bed
c6f05333db93d4756ae34f0777d2ed46  data/canonical/ukb_maf001_random10k_chr17.bed
e3c3e7e7e52501600cd6b932300c91de  data/canonical/ukb_maf001_random10k_chr18.bed
4d38e0aa0cbe29a3b39f7f3522a8965a  data/canonical/ukb_maf001_random10k_chr19.bed
fbc9bb128fe833878746fd8889eeaca7  data/canonical/ukb_maf001_random10k_chr1.bed
c435be2dc0c890b6bd1e9a4f51cfb1d3  data/canonical/ukb_maf001_random10k_chr20.bed
0395454ef896b891c87b89b81da96948  data/canonical/ukb_maf001_random10k_chr21.bed
04b651b52b722b5e7d392d856755cc2e  data/canonical/ukb_maf001_random10k_chr22.bed
277cd4dab254d86701690a5c7379a559  data/canonical/ukb_maf001_random10k_chr2.bed
afff802c10d99874ae72975fc4a7a6ff  data/canonical/ukb_maf001_random10k_chr3.bed
4deb6a4956986d78de4bd0b99e4d243c  data/canonical/ukb_maf001_random10k_chr4.bed
d682796e6eaf5d6045ea8a735cd6b10d  data/canonical/ukb_maf001_random10k_chr5.bed
9e5c0c4e546f4c2647437ea6e1ea4534  data/canonical/ukb_maf001_random10k_chr6.bed
ee400871e5145048971fc7534e6427c5  data/canonical/ukb_maf001_random10k_chr7.bed
8a259c007961447fe9a2acd05f756c1e  data/canonical/ukb_maf001_random10k_chr8.bed
50c9d82c3c0134c97b9cf625d00596eb  data/canonical/ukb_maf001_random10k_chr9.bed
</pre>

----

[1] /proj/regeps/regep00/studies/COPDGene/analyses/redpr/ukbiobank/copd/gcta/
[2] https://docs.google.com/document/d/1jlUcY40Bbm1Q2e8RgCyUPozCXj5UROwF35qhTgqaoXU/edit#heading=h.ge7i2diouqfn
[3] /proj/regeps/regep00/studies/COPDGene/analyses/RIP_redpr.yaml
[4] https://chanrt.bwh.harvard.edu/Ticket/Display.html?id=68559

",UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 1043, 'name': 'UK_Biobank'}",,UK_Biobank,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",Attached is the complete set of VDAART biomass data from PPM.,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","We would like to impute this dataset against the TOPMed reference in order to generate genotypes for indels in the following regions:

GSTT1 GRCh37/hg19 chr22:24,376,133-24,384,680
GSTM1 GRCh37/hg19 chr1:110,230,418-110,251,661
",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","We would like to impute this dataset against the TOPMed reference in order to generate genotypes for indels in the following regions:

GSTT1 GRCh37/hg19 chr22:24,376,133-24,384,680
GSTM1 GRCh37/hg19 chr1:110,230,418-110,251,661
",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",VDAART SNP Genotyping targeting SNPs in ORMDL3.  Also contains imputed/genotyping data on specific SNPs extracted from the impute or GWAS datasets.,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","#18347: Removed non-consenting subjects

<pre>
5a097337108b29ccd792a7cde2e05dc1  chr10/chr10.dose.vcf.gz
32e1bee61bcc0358de5910584e789787  chr10/chr10.dose.vcf.gz.tbi
963598badee9078c9ad8b6332d6e78ee  chr11/chr11.dose.vcf.gz
651ff281d490b27ebc3d6d046bdcce54  chr11/chr11.dose.vcf.gz.tbi
dd18a5841e074cdf946af498bdda1521  chr12/chr12.dose.vcf.gz
72054e0636037704a09fb4457fa52299  chr12/chr12.dose.vcf.gz.tbi
200344c24187052ac20e0a3f73769f17  chr13/chr13.dose.vcf.gz
98dbee046f574cf9bee0deb93231aad4  chr13/chr13.dose.vcf.gz.tbi
08fa6651c1020cd656aaeef9d5a47de4  chr14/chr14.dose.vcf.gz
cf42f0f0b8d6cb6590a71f3cd933bdd2  chr14/chr14.dose.vcf.gz.tbi
af6ee194911d42e08182cf5038cbd878  chr15/chr15.dose.vcf.gz
c1623fbeafb4dd823c0be741986cd647  chr15/chr15.dose.vcf.gz.tbi
f8db189a2dae4c7f5885e21425875b4e  chr16/chr16.dose.vcf.gz
badb3095f32ee18828d9ea5db2dadabf  chr16/chr16.dose.vcf.gz.tbi
daae20aed81bec2d39201c27980e57df  chr17/chr17.dose.vcf.gz
1b03d5d31d6b2951102b1b3ca131b9cd  chr17/chr17.dose.vcf.gz.tbi
db95ad2191aa7d0fbb2662a9f2e30925  chr18/chr18.dose.vcf.gz
19010f274729d371bd61db019c10a2bf  chr18/chr18.dose.vcf.gz.tbi
253151c589f1166558f0bdd8de66a4e9  chr19/chr19.dose.vcf.gz
668e6d106454f5a85bc970274f5e3d96  chr19/chr19.dose.vcf.gz.tbi
9b1ae2be3fef12bba0b419378ebe4890  chr1/chr1.dose.vcf.gz
636efe9d07cde17d033333c38c637e9c  chr1/chr1.dose.vcf.gz.tbi
f41a4e0497a9db73a666c297841f5fe8  chr20/chr20.dose.vcf.gz
cd3e2c81dd06815f9062091747831e5b  chr20/chr20.dose.vcf.gz.tbi
d1670119470e43b7d47499cab7400227  chr21/chr21.dose.vcf.gz
11d77e14a26e9ccfffcdce5ead5d7573  chr21/chr21.dose.vcf.gz.tbi
540d7450e7600a63c4a134ab61036f41  chr22/chr22.dose.vcf.gz
83deb173c00b4ae365ed6d9531cf2e7d  chr22/chr22.dose.vcf.gz.tbi
befd84066e5e5d14facd3ebfd5f51792  chr2/chr2.dose.vcf.gz
2c07373a81005fc9c06cb20e03d1aaf5  chr2/chr2.dose.vcf.gz.tbi
f3f9ec138deb0f2af23d6cd14a9fee7e  chr3/chr3.dose.vcf.gz
8bd4e2bc69bf2038d67fedc11a6a611f  chr3/chr3.dose.vcf.gz.tbi
2138a147b2af3fbfde2184b04f6a5df2  chr4/chr4.dose.vcf.gz
8c6f9231cbf0347cf12a43832b15aa9b  chr4/chr4.dose.vcf.gz.tbi
40dd1625f274897761701a81ce5c2d83  chr5/chr5.dose.vcf.gz
86bc054ddad24825ae704baf533cf2e4  chr5/chr5.dose.vcf.gz.tbi
c281c81f68fa4e4004ea077ef3b79066  chr6/chr6.dose.vcf.gz
afa151f19e28a3162284002f8e41c9d6  chr6/chr6.dose.vcf.gz.tbi
25dc25ee11c4075bd36266a317f6fd27  chr7/chr7.dose.vcf.gz
aa91f61bdd27f2e5b603d00ea80698e8  chr7/chr7.dose.vcf.gz.tbi
1ff1224594b9586730a85dbfee308ba6  chr8/chr8.dose.vcf.gz
1ec93ddcf75479524f5d3ce88302b67f  chr8/chr8.dose.vcf.gz.tbi
22e4872630dee53d35f86e91f77ddcbf  chr9/chr9.dose.vcf.gz
6ba77922391ab18d63ab078effaeef30  chr9/chr9.dose.vcf.gz.tbi

</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
